suburb_id,suburb,postcode,name,types,rating,user_ratings_total,lng,lat,formatted_address
3731,Stockinbingal,2725,Yeo Yeo,train_station,0,0,147.95628,-34.49233,"Stockinbingal NSW 2725, Australia"
3742,Stratford,2422,Stratford,train_station,0,0,151.9370879,-32.1191986,"Stratford NSW 2422, Australia"
3745,Strathfield,2135,Strathfield,train_station,4.1,151,151.094264,-33.8722229,"Strathfield NSW 2135, Australia"
3749,Stroud Road,2415,Stroud Road,train_station,5,1,151.92998,-32.3476399,"Stroud Road NSW 2415, Australia"
3750,Stuart Town,2820,Stuart Town Station,train_station,3,1,149.078323,-32.801193,"Stuart Town NSW 2820, Australia"
3756,Summer Hill,2800,Summer Hill,train_station,4.1,24,151.1387263,-33.8904436,"Summer Hill NSW 2130, Australia"
3770,Sutherland,2232,Sutherland Station,train_station,4.2,48,151.0573477,-34.0315181,"Sutherland NSW 2232, Australia"
3782,Sydenham,2044,Sydenham,train_station,4.4,88,151.1660247,-33.9147525,"Sydenham NSW 2044, Australia"
3783,Sydney,2001,Circular Quay,train_station,4.6,600,151.2106937,-33.8611801,"Circular Quay Railway Station, Alfred St, Sydney NSW 2000, Australia"
3783,Sydney,2001,Town Hall,train_station,3.9,452,151.2071186,-33.8731993,"George St, Sydney NSW 2000, Australia"
3783,Sydney,2001,Wynyard,train_station,3.9,271,151.2061744,-33.8657055,"Sydney NSW 2000, Australia"
3783,Sydney,2001,Martin Place Station,train_station,4,90,151.211807,-33.867924,"Sydney NSW 2000, Australia"
3783,Sydney,2001,St James Station,train_station,4.1,102,151.2104294,-33.8706943,"Sydney NSW 2000, Australia"
3783,Sydney,2001,Museum Station,train_station,4.2,131,151.2098093,-33.8765397,"Sydney NSW 2000, Australia"
3786,Sydney Olympic Park,2127,Olympic Park Station,train_station,4,100,151.0695205,-33.8465207,"Sydney Olympic Park NSW 2127, Australia"
3800,Tahmoor,2573,Tahmoor Station,train_station,3.3,3,150.590093,-34.2234973,"Tahmoor NSW 2573, Australia"
3805,Tallimba,2669,Buddigower,train_station,0,0,147.01114,-34.0421999,"Tallimba NSW 2669, Australia"
3805,Tallimba,2669,Tallimba,train_station,5,1,146.88249,-33.9915599,"Tallimba NSW 2669, Australia"
3805,Tallimba,2669,Buralyang,train_station,0,0,146.76103,-33.9738699,"Tallimba NSW 2669, Australia"
3806,Tallong,2579,Tallong Station,train_station,3,3,150.0864427,-34.718271,"Tallong NSW 2579, Australia"
3819,Tamworth,2340,Tamworth,train_station,4.3,20,150.9309107,-31.087472,"Marius St, Tamworth NSW 2340, Australia"
3827,Tantonan,2731,Tantonan,train_station,0,0,144.55353,-35.7188199,"Tantonan NSW 2731, Australia"
3831,Tarago,2580,Tarago Station,train_station,3.6,7,149.6513962,-35.0700824,"Tarago NSW 2580, Australia"
3833,Tarana,2787,Tarana Station,train_station,4.3,3,149.9075144,-33.5242199,"Tarana NSW 2787, Australia"
3833,Tarana,2787,Tarana Quarry,train_station,0,0,149.86654,-33.5166599,"Tarana NSW 2787, Australia"
3837,Taree,2430,Taree Station,train_station,4.7,15,152.4572716,-31.9063167,"Olympia St, Taree NSW 2430, Australia"
3845,Tarro,2322,Tarro Station,train_station,3.8,5,151.669836,-32.8090802,"Tarro NSW 2322, Australia"
3846,Tascott,2250,Tascott Station,train_station,3.9,7,151.3185604,-33.4508667,"Tascott NSW 2250, Australia"
3854,Telarah,2320,Telarah Station,train_station,4,8,151.5398161,-32.7233883,"Telarah NSW 2320, Australia"
3855,Telegraph Point,2441,Telegraph Point,train_station,0,0,152.80054,-31.3226399,"Telegraph Point NSW 2441, Australia"
3858,Temora,2666,Temora Railway Station,train_station,4,4,147.5292105,-34.4482677,"Camp St, Temora NSW 2666, Australia"
3858,Temora,2666,Sproules Lagoon,train_station,0,0,147.50365,-34.3914299,"Temora NSW 2666, Australia"
3859,Tempe,2044,Tempe Station,train_station,3.4,34,151.1564433,-33.9245185,"Tempe NSW 2044, Australia"
3867,Teralba,2284,Teralba Station,train_station,3.7,6,151.6035557,-32.9624906,"Teralba NSW 2284, Australia"
3867,Teralba,2284,Booragul Station,train_station,3,6,151.6048998,-32.9716048,"Teralba NSW 2284, Australia"
3911,The Risk,2474,The Risk,train_station,5,3,152.9412578,-28.4798882,"The Risk NSW 2474, Australia"
3921,Thirlmere,2572,Thirlmere,train_station,4.6,8,150.5718296,-34.2045944,"Thirlmere NSW 2572, Australia"
3922,Thirroul,2515,Thirroul Station,train_station,4.4,21,150.9187088,-34.3181358,"Thirroul NSW 2515, Australia"
3924,Thornleigh,2120,Thornleigh Station,train_station,4,25,151.0783812,-33.7318189,"Thornleigh NSW 2120, Australia"
3925,Thornton,2322,Thornton Station,train_station,4.8,8,151.6398346,-32.7834829,"Thornton NSW 2322, Australia"
