"MEASURE","Selected Medians and Averages","STATE","State","REGIONTYPE","Region Type","REGION","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11101","Lake Macquarie - East","A","Annual","2011","2011",1800,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11102","Lake Macquarie - West","A","Annual","2011","2011",1733,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11103","Newcastle","A","Annual","2011","2011",1742,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11201","Richmond Valley - Coastal","A","Annual","2011","2011",1680,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11202","Richmond Valley - Hinterland","A","Annual","2011","2011",1346,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11203","Tweed Valley","A","Annual","2011","2011",1733,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11301","Griffith - Murrumbidgee (West)","A","Annual","2011","2011",1300,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11302","Tumut - Tumbarumba","A","Annual","2011","2011",1300,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11303","Wagga Wagga","A","Annual","2011","2011",1430,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11401","Shoalhaven","A","Annual","2011","2011",1517,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11402","Southern Highlands","A","Annual","2011","2011",1868,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11501","Baulkham Hills","A","Annual","2011","2011",2509,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11502","Dural - Wisemans Ferry","A","Annual","2011","2011",2600,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11503","Hawkesbury","A","Annual","2011","2011",2156,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11504","Rouse Hill - McGraths Hill","A","Annual","2011","2011",2600,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11601","Blacktown","A","Annual","2011","2011",2000,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11602","Blacktown - North","A","Annual","2011","2011",2500,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11603","Mount Druitt","A","Annual","2011","2011",1863,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11701","Botany","A","Annual","2011","2011",2500,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11702","Marrickville - Sydenham - Petersham","A","Annual","2011","2011",2500,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11703","Sydney Inner City","A","Annual","2011","2011",2515,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11801","Eastern Suburbs - North","A","Annual","2011","2011",3000,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11802","Eastern Suburbs - South","A","Annual","2011","2011",2600,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11901","Bankstown","A","Annual","2011","2011",2058,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11902","Canterbury","A","Annual","2011","2011",1993,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11903","Hurstville","A","Annual","2011","2011",2167,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2011","2011",2167,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2011","2011",2600,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2011","2011",3000,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2011","2011",2167,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2011","2011",2800,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2011","2011",2352,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2011","2011",3000,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2011","2011",2840,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2011","2011",3033,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2011","2011",3000,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2011","2011",2600,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2011","2011",2200,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2011","2011",1801,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2011","2011",2100,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2011","2011",1842,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12402","Blue Mountains - South","A","Annual","2011","2011",0,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2011","2011",2000,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2011","2011",2000,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2011","2011",1907,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12501","Auburn","A","Annual","2011","2011",2000,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12502","Carlingford","A","Annual","2011","2011",2300,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12503","Merrylands - Guildford","A","Annual","2011","2011",2000,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12504","Parramatta","A","Annual","2011","2011",2058,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12601","Pennant Hills - Epping","A","Annual","2011","2011",2500,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12602","Ryde - Hunters Hill","A","Annual","2011","2011",2400,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12701","Bringelly - Green Valley","A","Annual","2011","2011",2167,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12702","Fairfield","A","Annual","2011","2011",1800,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12703","Liverpool","A","Annual","2011","2011",2167,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12801","Cronulla - Miranda - Caringbah","A","Annual","2011","2011",2470,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","12802","Sutherland - Menai - Heathcote","A","Annual","2011","2011",2397,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","19797","Migratory - Offshore - Shipping (NSW)","A","Annual","2011","2011",0,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA3","Statistical Area Level 3","19999","Special Purpose Codes SA3 (NSW)","A","Annual","2011","2011",0,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101011001","Goulburn","A","Annual","2011","2011",1480,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101011002","Goulburn Region","A","Annual","2011","2011",1600,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101011003","Yass","A","Annual","2011","2011",1802,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101011004","Yass Region","A","Annual","2011","2011",2000,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101011005","Young","A","Annual","2011","2011",1300,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101011006","Young Region","A","Annual","2011","2011",1000,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101021007","Braidwood","A","Annual","2011","2011",1517,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101021008","Karabar","A","Annual","2011","2011",1900,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101021009","Queanbeyan","A","Annual","2011","2011",1733,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101021010","Queanbeyan - East","A","Annual","2011","2011",1950,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101021011","Queanbeyan Region","A","Annual","2011","2011",2167,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101021012","Queanbeyan West - Jerrabomberra","A","Annual","2011","2011",2383,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101031013","Bombala","A","Annual","2011","2011",962,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101031014","Cooma","A","Annual","2011","2011",1200,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101031015","Cooma Region","A","Annual","2011","2011",1400,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101031016","Jindabyne - Berridale","A","Annual","2011","2011",1584,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101041017","Batemans Bay","A","Annual","2011","2011",1500,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101041018","Batemans Bay - South","A","Annual","2011","2011",1517,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101041019","Bega - Tathra","A","Annual","2011","2011",1300,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101041020","Bega-Eden Hinterland","A","Annual","2011","2011",1200,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101041021","Broulee - Tomakin","A","Annual","2011","2011",1560,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101041022","Deua - Wadbilliga","A","Annual","2011","2011",900,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101041023","Eden","A","Annual","2011","2011",1430,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101041024","Eurobodalla Hinterland","A","Annual","2011","2011",1440,,
"MMORT","Median mortgage repayment ($/monthly)","1","New South Wales","SA2","Statistical Area Level 2","101041025","Merimbula - Tura Beach","A","Annual","2011","2011",1500,,
